crew_id,character_id
144457,60363
144458,929
144459,59787
144460,30629
144461,26920
144462,2194
144463,62251
144465,48737
144466,41440
144467,38924
144469,53009
144470,67944
144474,22117
144475,61460
144476,12116
144477,48372
144478,65820
144479,17193
144480,19395
144481,11153
144482,62897
144483,51739
144484,29666
144485,62453
144487,2851
144488,35769
144489,26624
144490,35943
144511,65464
144513,58463
144514,57340
144515,45293
144516,31606
144517,26242
144518,58043
144519,32823
144522,30588
144528,28952
144529,23821
144531,28960
144532,28949
144533,23971
144534,46552
144535,28956
144536,21513
144537,10395
144539,28949
144540,28949
144541,17334
144542,7487
144543,55351
144544,28949
144545,34604
144546,36167
144547,4878
144548,62211
144549,60044
144550,51391
144551,62542
144552,6659
144553,67426
144554,62542
144555,62281
144556,26288
144557,54912
144558,28949
144559,10741
144560,52954
144561,67559
144562,28949
144563,54912
144564,24370
144565,61446
144565,62281
144566,66784
144568,48675
144569,34168
144570,33970
144571,3794
144572,31123
144573,37021
144576,8452
144577,53106
144579,37977
144580,28951
144581,9436
144582,10707
144583,28951
144584,33052
144585,28769
144588,28951
144589,28769
144590,27634
144591,28951
144592,26441
144593,3848
144594,10712
144595,41159
144596,15406
144597,56838
144598,67961
144599,28949
144600,28951
144601,50093
144602,40125
144603,50636
144604,28949
144606,49627
144607,43781
144612,64510
144616,7257
144620,25487
144623,42133
144624,15575
144628,23056
144629,22679
144631,10097
144632,22972
144638,10727
144640,23056
144641,23056
144642,58185
144643,38636
144644,23054
144645,58525
144646,23056
144652,39836
144653,56838
144654,43207
144659,22190
144661,67678
144662,49512
144665,45054
144666,24190
144667,64747
144670,24574
144676,7683
144677,5518
144681,3494
144682,5519
144684,3496
144685,5515
144686,68904
144687,40944
144688,38422
144689,35761
144690,51489
144691,47398
144692,43046
144693,17639
144694,36998
144695,42165
144696,60244
144697,28917
144698,26502
144699,56131
144701,12494
144702,45425
144703,2660
144704,43781
144705,26515
144706,31806
144707,33178
144708,38740
144709,33185
144710,31548
144711,62819
144712,19538
144713,770
144714,32037
144717,43781
144718,27788
144724,14214
144728,16667
144729,16812
144730,23754
144733,50766
144735,57392
144736,51712
144737,120
144738,4128
144739,46516
144740,24818
144741,11738
144742,11709
144743,38429
144744,6592
144745,47
144746,16805
144747,45050
144748,2641
144749,27886
144750,49286
144751,49146
144752,60561
144753,68126
144754,66486
144755,66480
144756,62271
144757,53178
144758,70649
144759,62477
144760,59642
144769,12078
144770,28949
144771,28949
144773,28949
144774,18793
144779,28766
144780,12411
144781,28949
144782,25321
144783,54668
144784,28949
144785,41800
144787,30473
144789,25280
144791,37716
144797,37132
144798,40058
144799,28949
144800,44363
144801,16164
144803,50448
144804,28949
144805,28949
144806,54022
144807,70169
144808,28949
144809,20849
144810,28949
144811,54357
144812,25320
144813,28949
144814,28949
144815,70168
144816,70168
144817,44684
144818,14993
144819,19185
144820,29517
144821,47148
144822,13316
144823,28766
144824,53231
144825,13317
144826,25319
144827,28949
144829,7439
144830,15838
144831,29518
144832,50448
144833,28949
144834,28949
144835,57728
144836,28949
144837,13316
144838,30279
144839,41215
144840,13123
144843,28949
144844,70168
144845,25327
144846,12114
144847,70168
144848,70168
144849,70168
144850,28949
144851,28949
144852,40370
144853,22033
144854,25326
144855,28949
144856,70168
144857,70168
144858,13123
144859,22033
144860,16161
144861,28949
144862,25328
144863,28766
144866,61298
144867,60565
144868,63656
144869,67090
144870,56588
144871,59689
144872,55650
144873,62464
144874,48492
144876,6139
144879,65681
144880,31297
144881,27681
144882,3765
144883,37551
144884,54662
144885,34379
144895,3166
144897,22892
144898,20631
144900,19578
144901,13643
144903,65187
144907,50029
144908,42501
144910,32802
144911,20653
144912,19928
144913,52168
144914,31333
144915,2670
144917,5117
144919,25739
144920,12368
144921,31823
144922,5337
144923,32178
144924,37684
144925,62305
144929,3618
144930,3717
144933,70971
144935,34518
144937,70934
144938,54373
144939,26558
144942,39631
144946,31921
144948,36946
144952,62452
144953,57382
144954,32655
144955,43781
144956,28949
144957,574
144958,55595
144959,11286
144961,30986
144964,12568
144965,57454
144967,25346
144968,59186
144969,34048
144970,20577
144973,58636
144974,13056
144975,22570
144976,28971
144977,17346
144978,68854
144979,57454
144980,30986
144981,17964
144982,16968
144983,33962
144984,5581
144985,33778
144986,7136
144987,19538
144988,62017
144990,27827
144991,34659
144992,34659
144993,5722
144994,50561
144995,61861
144997,61685
144998,27077
144999,4884
145000,9354
145001,57454
145002,61678
145003,14712
145004,61861
145005,63256
145006,19505
145008,57454
145009,12569
145010,34660
145011,34813
145012,57454
145014,53295
145015,29499
145016,5295
145017,25902
145018,57454
145019,43899
145020,57454
145021,69785
145022,55201
145023,15571
145024,57454
145025,66285
145026,5041
145027,57454
145028,57454
145029,57454
145030,15859
145031,3219
145032,49103
145033,57454
145035,28626
145037,53343
145039,64544
145040,64528
145041,36869
145042,5295
145043,57790
145044,30585
145045,3709
145046,32960
145047,821
145048,34859
145049,54615
145050,56570
145051,3914
145052,5897
145053,10381
145055,71155
145058,47730
145061,10847
145062,34874
145063,56875
145064,6242
145065,33338
145066,18315
145070,15255
145074,19252
145077,34971
145078,60398
145082,29976
145083,26556
145086,16667
145091,21429
145093,60434
145094,42673
145095,7913
145096,34066
145097,15301
145098,15302
145099,29471
145100,16188
145101,63667
145102,57234
145103,57233
145104,29977
145105,68395
145106,30288
145121,66362
145122,63981
145126,32242
145128,19989
145129,55640
145130,53873
145131,9222
145132,29905
145133,32766
145134,25695
145135,1805
145136,39075
145137,30588
145138,17245
145142,25710
145143,35383
145144,57650
145145,32242
145146,14695
145147,64029
145148,11232
145149,34066
145150,4130
145151,37320
145152,22442
145153,12391
145154,42475
145156,11230
145157,57676
145160,36328
145161,23518
145162,16068
145163,404
145164,50415
145166,19644
145168,60167
145170,68016
145171,2040
145172,2024
145175,71177
145177,10751
145179,30036
145180,36845
145181,65966
145184,33163
145186,14644
145189,47398
145190,473
145194,7950
145195,33073
145196,7400
145197,27239
145198,66500
145199,46953
145200,26718
145201,52292
145228,39526
145229,33523
145231,44306
145232,34678
145242,44172
145245,2993
145246,24473
145247,30965
145248,913
145249,32766
145251,10178
145252,33990
145253,38211
145254,63737
145256,54022
145258,5935
145259,29091
145260,29092
145262,32783
145264,13035
145266,1830
145267,33395
145268,17747
145269,30782
145270,36631
145273,70492
145276,608
145278,27890
145279,21607
145280,35282
145282,63286
145283,5290
145284,57906
145287,36845
145290,32606
145291,39626
145292,67794
145293,62720
145294,36054
145295,5431
145297,60229
145301,47049
145302,12242
145307,40401
145308,67841
145309,1083
145310,10660
145311,10547
145312,44629
145313,39950
145314,17954
145315,41888
145316,20755
145320,28518
145321,40236
145322,64965
145323,67400
145325,57391
145331,35682
145332,70474
145335,42890
145336,39045
145337,6285
145339,24568
145340,17584
145341,26201
145344,35683
145345,57646
145346,57647
145347,35684
145354,28954
145359,69973
145360,59370
145361,16655
145362,51536
145363,16650
145364,39462
145365,30496
145368,50337
145369,25833
145370,13415
145371,58957
145372,24736
145373,34446
145374,11432
145375,54595
145376,12358
145377,28343
145378,70815
145379,32001
145380,33627
145382,8088
145383,25573
145385,57383
145386,54592
145387,58912
145388,70350
145389,43717
145390,32805
145391,57537
145392,6617
145394,7983
145396,41257
145397,51597
145402,33506
145403,17787
145404,15637
145405,21821
145411,33668
145412,48364
145414,4356
145415,43803
145416,13071
145417,5071
145419,34036
145420,48707
145421,57485
145422,19646
145424,35241
145425,60180
145426,20590
145427,37820
145428,33476
145429,38217
145432,56383
145436,45731
145439,46866
145444,4608
145453,62633
145456,66786
145458,43046
145459,64965
145460,10871
145462,35318
145481,61974
145483,14653
145484,51256
145485,7041
145489,47501
145490,17022
145491,4937
145493,10982
145494,11599
145495,10984
145496,56560
145499,64376
145504,28949
145509,3412
145511,70894
145512,70298
145513,49003
145516,23461
145517,23458
145518,1779
145520,70482
145521,70307
145522,60821
145523,21706
145524,21706
145526,47870
145527,59613
145529,29735
145531,64445
145532,64444
145534,50110
145535,46108
145536,5059
145538,69466
145539,45245
145545,23942
145547,23804
145550,25604
145552,21598
145553,17955
145554,60613
145555,56719
145558,66208
145559,10994
145563,68778
145564,23282
145567,26831
145568,56911
145570,37630
145571,67100
145572,12819
145573,16976
145574,34599
145577,61703
145579,12844
145581,66170
145583,23626
145585,60463
145591,9225
145592,47051
145594,54936
145595,50133
145596,41863
145597,42128
145598,28484
145608,33836
145610,1853
145614,69278
145616,12797
145623,65507
145624,12290
145628,55308
145633,55267
145634,32702
145635,20752
145636,60456
145638,69340
145639,25212
145640,55260
145641,39770
145643,20071
145644,52316
145646,60449
145648,51429
145649,55322
145650,42073
145651,6101
145652,843
145653,27778
145654,39918
145655,63673
145656,54705
145658,10178
145659,5961
145660,45999
145662,57532
145667,56071
145668,34144
145669,69401
145670,43438
145671,56321
145672,32212
145673,58335
145674,8392
145682,45491
145683,35267
145684,8321
145685,11623
145686,13830
145687,28766
145688,28949
145689,43555
145692,28766
145693,28949
145694,28949
145695,28949
145696,28766
145697,28949
145703,24024
145705,28949
145708,11443
145709,3173
145710,67545
145712,51912
145717,27679
145718,20913
145719,38433
145720,65195
145721,12323
145724,7435
145736,37435
145737,41611
145741,40194
145743,41333
145744,38196
145749,60141
145750,50894
145752,12172
145754,67772
145755,20130
145756,56560
145758,5223
145759,40146
145760,21317
145761,52872
145763,40198
145764,42238
145766,62073
145769,6466
145770,12910
145771,7201
145772,5066
145773,35427
145774,23759
145775,56556
145776,6452
145777,30461
145778,17755
145780,1992
145781,49958
145782,52152
145788,31300
145790,15268
145796,6827
145799,30899
145800,25176
145801,62616
145804,50066
145805,25201
145812,5206
145813,5222
145817,28343
145818,56744
145821,44834
145822,34882
145823,39520
145824,4812
145825,9534
145826,55625
145827,16583
145828,52836
145829,15257
145830,32146
145831,47162
145834,19712
145835,7909
145838,37100
145839,68985
145841,45865
145842,25290
145843,37585
145844,46710
145846,36863
145847,51036
145849,45452
145850,48258
145854,32380
145856,36628
145857,66346
145858,63323
145859,59531
145860,67917
145861,6017
145862,42467
145863,28306
145864,56071
145865,20471
145866,37665
145867,15097
145870,55106
145872,47943
145873,33662
145876,28611
145878,10270
145884,7024
145886,33692
145887,4576
145888,58710
145891,44221
145892,69404
145893,44412
145894,28521
145895,58335
145896,532
145897,15975
145898,35485
145899,39900
145901,57310
145902,56770
145903,21203
145904,30194
145905,55075
145906,9348
145907,39740
145908,62000
145909,67537
145913,67537
145914,39557
145915,65532
145916,35742
145917,54290
145918,25605
145919,68463
145920,64778
145922,131
145923,50031
145924,58321
145925,60812
145926,56709
145928,21175
145929,61607
145930,36103
145931,42543
145933,13312
145934,45065
145935,57758
145936,66453
145937,44749
145938,63425
145939,69502
145940,34418
145941,50632
145942,50632
145944,42770
145945,7960
145946,26277
145947,42052
145948,68650
145954,3096
145955,29710
145956,30869
145957,5915
145958,37834
145959,41920
145960,16289
145961,13035
145962,35504
145965,33953
145966,50853
145967,36946
145968,22624
145969,43674
145970,63642
145974,39561
145975,39622
145976,30338
145978,33971
145980,70619
145981,47722
145982,71183
145983,37497
145984,65925
145985,71021
145986,39078
145987,70752
145988,70321
145989,40856
145990,39199
145991,41976
145992,24689
145993,10136
145997,21125
145998,47571
145999,39640
146000,1029
146001,50414
146002,16727
146004,38087
146009,40621
146013,28165
146017,10521
146018,28358
146019,44399
146024,8171
146025,52872
146029,25956
146040,10303
146041,18707
146043,44874
146044,56024
146050,57549
146051,16156
146055,56935
146061,56969
146062,56986
146066,42917
146067,56952
146068,36612
146069,30869
146073,56797
146076,56969
146077,56969
146078,55386
146083,57569
146084,65269
146085,41256
146088,42853
146089,142
146090,19841
146091,23516
146092,23192
146093,142
146094,142
146095,62019
146096,142
146098,68828
146099,142
146100,142
146101,33142
146102,40
146104,9148
146105,142
146106,142
146107,142
146108,142
146109,142
146112,142
146113,50878
146116,56865
146117,142
146120,142
146121,142
146122,142
146124,142
146125,142
146126,142
146127,23195
146128,54967
146129,142
146130,142
146133,70462
146136,143
146139,142
146140,142
146145,1062
146146,33146
146147,54723
146150,5802
146151,60172
146152,30552
146153,8256
146154,19836
146155,13
146156,7039
146157,6966
146158,40335
146159,6747
146160,50691
146161,60768
146163,21552
146164,54661
146165,13937
146166,2413
146168,56528
146169,55722
146170,22802
146171,49676
146172,13833
146173,13831
146174,48253
146176,6534
146180,34206
146189,33788
146192,12710
146194,16729
146195,42813
146196,68655
146197,35306
146198,12372
146200,56894
146201,7979
146203,7891
146206,57963
146213,16746
146214,16280
146220,10999
146221,58951
146225,49598
146239,12719
146240,2356
146241,32620
146249,21269
146250,69282
146251,32624
146252,29160
146256,1315
146257,10605
146258,13936
146259,31725
146260,20903
146261,33962
146262,27821
146263,15598
146264,7943
146265,13991
146266,59568
146267,22605
146268,12594
146269,19989
146270,48099
146271,63522
146272,24871
146273,533
146274,15997
146275,30486
146276,22535
146277,50359
146279,60217
146281,40716
146282,58636
146283,2209
146284,907
146285,57262
146286,20572
146287,33000
146288,59549
146289,4424
146290,20118
146291,26212
146292,12360
146295,39565
146296,39565
146297,24095
146298,28815
146299,38234
146300,2158
146301,8245
146302,5888
146303,12551
146304,34254
146307,56427
146309,38905
146310,49036
146311,67438
146312,63283
146314,47059
146315,51041
146316,56359
146317,56711
146318,388
146321,9434
146322,64692
146323,52557
146327,13530
146328,9434
146330,21526
146331,64309
146332,32905
146333,13629
146334,56117
146335,16725
146336,16728
146343,25585
146344,48733
146345,32869
146346,55595
146347,38728
146349,48733
146350,16752
146351,17449
146352,39184
146353,30535
146354,388
146355,67038
146356,26288
146357,22299
146358,48733
146359,9434
146362,42354
146363,22340
146365,14484
146366,50899
146366,51172
146367,9434
146368,55107
146369,17483
146370,49143
146373,9434
146374,31183
146375,387
146376,387
146377,388
146378,9011
146379,9434
146380,24378
146381,29515
146382,43391
146383,48733
146384,48733
146385,48733
146386,52361
146387,51172
146388,55110
146389,53151
146390,21824
146391,65113
146392,62339
146393,62339
146394,62339
146395,62339
146396,62339
146397,565
146398,59653
146399,4451
146400,621
146402,65790
146403,48614
146408,30428
146412,48614
146415,64899
146416,56473
146417,58324
146418,69252
146419,16459
146420,3926
146421,12231
146422,57939
146423,65351
146424,33056
146425,32494
146435,54231
146436,18170
146437,48614
146440,17083
146443,36831
146445,48685
146446,3627
146447,48673
146449,3820
146452,55391
146453,24603
146454,15148
146455,17045
146456,39805
146459,54716
146463,62935
146464,22533
146465,430
146466,16030
146467,35908
146470,43775
146471,21540
146476,63588
146477,63369
146483,42340
146484,1844
146485,52855
146486,21540
146489,46700
146491,21539
146492,63557
146493,21541
146495,70060
146496,36869
146497,70056
146501,29224
146503,42341
146504,50146
146505,37457
146506,54208
146508,21538
146509,43777
146510,30232
146511,70612
146512,141
146513,70058
146516,37128
146517,5430
146519,63883
146520,31543
146521,42985
146522,70811
146523,63886
146524,63880
146525,1385
146526,35679
146527,25912
146530,12777
146535,44383
146538,37606
146540,53113
146541,46153
146547,16278
146550,43
146551,57132
146552,58484
146554,38502
146555,43569
146556,13140
146557,46736
146559,30438
146560,58015
146561,59813
146565,29105
146566,50492
146567,62111
146568,2310
146572,31948
146592,32129
146594,29658
146595,7178
146596,43438
146598,36424
146600,30040
146601,51352
146602,21428
146603,8713
146606,25971
146608,57760
146613,24424
146614,10994
146626,44157
146628,4179
146629,69692
146635,57392
146636,31574
146638,32955
146639,55356
146640,31272
146641,66452
146642,27801
146646,1409
146648,63737
146649,24405
146650,39744
146652,18200
146653,845
146655,17039
146656,18938
146657,69692
146658,69680
146659,37193
146660,51489
146661,69680
146662,43114
146664,68396
146665,51186
146666,49676
146667,39318
146668,31084
146669,33524
146670,31273
146671,54048
146673,463
146674,47467
146675,26261
146678,20021
146679,32476
146681,59071
146682,58291
146683,25550
146684,44731
146687,16775
146688,42653
146691,54185
146692,4948
146694,62116
146695,33027
146696,44901
146698,56360
146699,40749
146702,51928
146704,16320
146705,58207
146706,15509
146707,57779
146708,10186
146709,47828
146710,6562
146711,36643
146712,24763
146713,50554
146714,12580
146715,28210
146716,2438
146717,47827
146718,50555
146719,1669
146720,56467
146723,65298
146725,65873
146730,65241
146731,15864
146732,5935
146733,62452
146734,24452
146735,65295
146739,69868
146740,130
146741,70386
146742,43074
146743,68991
146744,57078
146749,57707
146750,34383
146751,42805
146753,7136
146754,1880
146755,14371
146757,34792
146771,62017
146772,34822
146773,32716
146774,47579
146775,35504
146777,63443
146779,17066
146795,32828
146796,15097
146797,70076
146801,10994
146803,67751
146804,34443
146805,13547
146806,26055
146807,41941
146808,54252
146809,816
146816,48200
146820,66352
146829,54611
146830,29544
146834,35273
146835,70221
146836,2356
146840,71136
146902,20903
146903,29543
146904,31761
146907,47882
146914,23600
146915,31893
146916,42133
146922,66498
146923,71318
146929,25176
146930,54132
146931,46163
146932,7381
146933,61632
146936,38377
146937,41202
146939,12750
146943,52817
146944,61538
146945,56871
146946,44150
146947,46658
146948,28485
146949,21478
146950,7928
146951,47907
146952,45789
146953,9026
146954,3220
146955,53151
146957,46269
146958,33183
146959,63174
146960,63686
146961,61537
146962,46212
146963,48054
146967,33233
146968,61539
146969,61641
146970,52817
146971,33254
146972,52817
146975,9873
146977,61540
146978,28874
146979,21075
146982,61237
146987,4373
146991,50825
146996,64359
146997,62052
146998,49849
147000,68970
147005,55540
147006,15298
147007,16239
147011,42095
147013,56439
147014,12499
147016,16238
147017,14670
147020,68969
147021,68948
147022,716
147023,36622
147024,42531
147025,16239
147028,20484
147030,31762
147031,37459
147032,43977
147033,17350
147034,11316
147035,45063
147036,17350
147037,23216
147038,29183
147039,15160
147041,64318
147043,22217
147044,34313
147046,44895
147049,34130
147050,31763
147051,31780
147052,31780
147053,31780
147054,31780
147055,31780
147056,31780
147057,31780
147058,31780
147059,31780
147060,31780
147061,62638
147062,23438
147117,45384
147118,65291
147121,9839
147124,45979
147125,33587
147129,48629
147130,54357
147139,58100
147141,1710
147150,56734
147153,41998
147165,40470
147170,12409
147171,43346
147172,12988
147172,13226
147173,13162
147180,8316
147181,37291
147184,24903
147185,24009
147190,1431
147191,43346
147192,51383
147193,30483
147194,59195
147195,8959
147199,43976
147202,1631
147203,4472
147204,69202
147205,13782
147206,43346
147207,43346
147208,43346
147209,43346
147210,43346
147211,43346
147212,43346
147213,43346
147214,43346
147215,30246
147216,61024
147217,71424
147218,52649
147219,30827
147220,13218
147221,26197
147222,25103
147223,8630
147224,58880
147225,28103
147226,63329
147227,53806
147228,28102
147229,47185
147230,53748
147231,57733
147232,59197
147233,59198
147234,59198
147235,59198
147236,59196
147237,63185
147238,63185
147239,63185
147240,63185
147241,63185
147242,63185
147243,63185
147244,63185
147245,63185
147246,63185
147247,9308
147248,66270
147249,9307
147250,9307
147251,9307
147252,9307
147253,9309
147254,9309
147255,30484
147256,55712
147257,8959
147258,8959
147259,61389
147260,2290
147261,8980
147262,11824
147263,11825
147264,13779
147265,55167
147266,71420
147267,71421
147268,71422
147269,71423
147305,43346
147318,51724
147319,799
147328,3420
147330,39145
147331,31169
147332,64681
147333,55595
147335,71340
147337,6882
147338,11208
147339,48197
147341,14242
147343,63522
147344,35273
147345,32238
147346,39631
147348,64056
147356,67968
147357,9131
147358,30565
147360,18474
147361,6263
147363,35721
147364,36795
147365,45923
147366,25351
147367,52650
147368,48310
147369,41322
147370,24754
147371,35342
147372,37649
147373,62605
147374,36768
147375,6436
147376,18353
147377,49344
147379,38296
147380,42133
147381,55722
147382,28521
147383,50930
147384,12209
147385,13830
147386,32750
147389,7813
147390,3263
147394,3047
147396,47633
147398,41744
147402,23605
147403,7136
147404,17491
147406,36871
147407,41008
147410,68367
147411,26757
147412,59581
147413,41944
147414,6994
147416,54748
147417,68856
147420,48083
147421,3985
147422,40897
147443,59948
147444,18085
147450,61993
147451,22694
147453,3989
147455,12306
147457,31400
147461,17259
147462,47217
147465,16530
147466,36271
147467,28521
147468,825
147471,1737
147472,16574
147473,57022
147474,1324
147475,28644
147476,67602
147477,30409
147478,10631
147482,21831
147483,66130
147487,21897
147488,51174
147489,47898
147490,14501
147491,21898
147492,5490
147493,30305
147497,12330
147498,16071
147499,30305
147501,7621
147508,21849
147510,8999
147511,21831
147512,40970
147513,21907
147514,62677
147517,56882
147518,21831
147520,7617
147521,42094
147523,51174
147524,51174
147525,51180
147527,7618
147528,9899
147530,10930
147531,47835
147532,17049
147534,66796
147537,28352
147539,31714
147540,37824
147541,2250
147546,43424
147552,1440
147553,43523
147555,63605
147556,43046
147557,10248
147558,57601
147559,37692
147560,46969
147561,36946
147563,7182
147564,25673
147565,25986
147568,22139
147569,13292
147570,58261
147571,14717
147572,14456
147573,3327
147574,48635
147575,29996
147576,44672
147577,10726
147578,9981
147579,53050
147580,53928
147582,33998
147584,52651
147585,9035
147586,46451
147587,28931
147593,7655
147594,63322
147595,5793
147599,14683
147600,12550
147601,32321
147603,12447
147607,5345
147608,69218
147610,28949
147612,34824
147613,58388
147617,245
147620,5855
147625,57475
147627,11135
147628,57228
147629,8537
147630,49743
147631,30503
147632,35738
147633,19736
147634,43046
147635,46937
147636,36448
147637,35658
147638,54435
147639,54436
147640,60631
147641,56512
147642,45267
147643,26082
147644,26072
147645,26073
147646,26074
147647,64286
147648,64286
147649,64284
147650,64285
147651,47972
147652,4931
147653,61675
147654,8592
147655,58308
147656,305
147657,29046
147658,29044
147659,29045
147660,29973
147661,29974
147662,29975
147663,64345
147664,64343
147665,64344
147666,3749
147667,16990
147668,56137
147669,58379
147670,11160
147675,29996
147678,32084
147680,60168
147682,15598
147684,2318
147685,8198
147692,64878
147693,20419
147697,19100
147698,65487
147699,70010
147700,57072
147701,5611
147702,34379
147703,4280
147704,11251
147705,67359
147708,12818
147710,12555
147712,35293
147713,2382
147714,12836
147715,14128
147716,1427
147717,21054
147718,33894
147719,54959
147720,43759
147721,49393
147722,32801
147723,56829
147724,65333
147725,65501
147726,63491
147733,38759
147734,12902
147737,15091
147738,23654
147739,16921
147740,46537
147743,61528
147744,6323
147745,2887
147750,28949
147751,15635
147752,45687
147754,66322
147755,41379
147758,11870
147759,42059
147760,65507
147761,44102
147766,25719
147767,46852
147768,35111
147769,21288
147772,29757
147773,4622
147780,58159
147794,52619
147795,43408
147796,7801
147797,41592
147798,8152
147799,100
147800,38682
147803,21203
147804,33797
147805,71237
147806,51798
147809,14764
147812,7820
147815,65728
147816,57033
147817,34394
147818,65707
147820,58291
147823,64500
147826,62926
147827,37191
147828,4294
147837,28949
147840,28949
147842,28949
147844,28949
147847,64802
147853,15234
147854,8965
147863,40208
147864,56147
147865,7065
147866,52362
147867,27001
147868,64735
147869,62985
147870,64330
147871,42810
147874,65831
147876,61842
147877,64363
147879,7022
147880,4613
147882,2413
147885,26881
147886,19829
147887,38763
147888,61843
147889,27000
147890,10682
147891,6276
147892,38764
147897,65830
147899,4651
147900,4652
147901,65832
147902,52363
147903,15183
147910,15183
147926,15183
147927,15183
147928,58825
147929,17459
147936,50250
147937,40088
147938,50003
147939,39835
147941,43467
147943,56224
147944,68269
147946,3421
147947,14624
147948,58039
147949,34443
147951,55106
147953,60851
147954,20094
147955,11480
147956,66461
147957,40092
147958,11442
147959,48894
147961,68274
147968,55675
147969,33878
147970,39716
147971,17458
147972,48883
147973,48858
147974,34475
147975,58985
147978,41304
147979,65484
147980,6098
147981,40339
147982,37957
147983,27820
147984,65507
147985,12575
147986,6436
147987,21347
147988,47830
147989,15805
147990,547
147991,13073
147992,3263
147993,44749
147994,27281
147995,33141
147996,38465
147997,25153
147998,14917
147999,59612
148000,3864
148002,44775
148004,18743
148005,15981
148008,29941
148009,62369
148010,13844
148012,27070
148017,34467
148019,47078
148020,44317
148021,70147
148023,62445
148024,15986
148025,27070
148026,28656
148027,2047
148029,47078
148030,39769
148031,3722
148032,35779
148033,10691
148036,49904
148037,28173
148038,66815
148039,44299
148040,8633
148041,43024
148042,14752
148043,54465
148044,6569
148045,4540
148046,50894
148047,54453
148048,3977
148049,2189
148050,18457
148051,48816
148052,47078
148053,26883
148054,19834
148055,16668
148056,5566
148057,12391
148058,55107
148060,8633
148063,8538
148064,39618
148065,62796
148066,58286
148068,29909
148069,62370
148070,20082
148071,38716
148072,23942
148073,4113
148074,4539
148075,62801
148076,54778
148078,62371
148079,41102
148080,3721
148081,62796
148082,61867
148089,62582
148096,47083
148097,2189
148098,50608
148099,50609
148100,5456
148101,31095
148102,2437
148103,62796
148104,54689
148105,54690
148106,44563
148107,44563
148108,44563
148109,44563
148110,44563
148111,44563
148112,44563
148113,2191
148114,2190
148115,2188
148116,2189
148117,2189
148118,36184
148119,13445
148120,68733
148121,6191
148122,58421
148123,8525
148124,50610
148125,13446
148126,3978
148127,8524
148128,68127
148129,55110
148130,31725
148131,69809
148132,61052
148133,46425
148134,53514
148136,50827
148141,57772
148143,28001
148144,48679
148148,45573
148149,62017
148152,20577
148154,13940
148157,2941
148158,55175
148159,29655
148160,55179
148161,67498
148163,38543
148164,8907
148165,37201
148168,30419
148169,13885
148170,49153
148171,11559
148172,464
148173,25203
148175,59299
148176,13885
148177,47055
148178,24298
148180,9604
148184,23228
148185,23546
148186,34571
148187,49316
148188,28115
148189,46599
148200,32835
148202,29852
148203,52280
148204,56711
148205,5266
148208,19989
148211,4405
148212,50993
148213,37132
148214,24438
148215,15598
148216,56971
148218,15997
148223,9816
148224,41288
148226,54484
148227,50337
148228,25176
148229,34443
148230,56972
148231,35504
148232,34087
148233,29617
148234,26370
148236,26297
148239,56335
148241,13360
148242,8035
148244,25083
148245,10699
148246,3567
148247,19533
148248,21443
148249,7624
148253,24932
148254,64193
148256,63526
148262,68282
148264,40117
148265,37792
148266,736
148268,25078
148269,24909
148270,1094
148271,56341
148325,35100
148326,43431
148327,64659
148328,2413
148329,17039
148334,26657
148335,35364
148336,31940
148338,18910
148341,63064
148342,37190
148343,65881
148355,48366
148356,13764
148357,47421
148359,61508
148360,42599
148361,13089
148362,35157
148363,47340
148364,24365
148367,63803
148368,61713
148369,58389
148370,8046
148371,8051
148372,43408
148373,59171
148374,28766
148375,8046
148376,5412
148377,52233
148378,27252
148379,52088
148380,21035
148381,146
148382,8745
148383,43527
148384,21034
148385,1119
148386,43491
148387,64690
148388,29146
148389,63897
148390,2301
148393,31624
148394,41526
148397,7904
148399,20183
148402,67862
148403,45271
148404,11097
148406,55094
148409,21003
148410,30616
148412,2064
148413,1822
148414,21388
148415,20951
148416,56774
148417,43854
148421,10074
148422,48057
148423,56536
148425,39631
148429,21248
148433,31171
148434,31912
148435,31810
148436,51004
148437,20842
148438,57576
148440,16236
148441,22520
148442,32517
148443,2846
148444,6610
148445,37496
148446,47942
148447,55726
148448,59124
148449,63326
148450,62612
148454,46138
148457,33258
148469,53892
148470,64748
148472,16290
148473,18663
148474,53070
148475,46571
148476,5248
148477,52847
148478,45608
148479,912
148480,46148
148482,61531
148484,37759
148486,33962
148490,20903
148491,55367
148492,41912
148493,59674
148494,17959
148495,64503
148496,33954
148497,68802
148498,27964
148499,55916
148500,46165
148505,19023
148506,38408
148509,2305
148510,38234
148513,28949
148514,28558
148519,47015
148520,60571
148521,47933
148522,32346
148523,46231
148524,60949
148526,45380
148527,18491
148529,35106
148530,41997
148533,23991
148534,3059
148536,56491
148537,24045
148538,18053
148539,65943
148540,7224
148541,26800
148542,48357
148543,21516
148544,65704
148545,1853
148546,20700
148547,52599
148549,45356
148550,29211
148551,44707
148553,4148
148554,26870
148556,23852
148557,68680
148558,63755
148559,69250
148560,21451
148561,18103
148562,49791
148563,35435
148565,51069
148566,15472
148568,41100
148569,57614
148571,44563
148572,44563
148573,5159
148574,10661
148575,2379
148576,2757
148577,36684
148578,51859
148579,46519
148580,38939
148581,44325
148582,60361
148586,23266
148588,59735
148590,24700
148591,48853
148592,16448
148593,43559
148594,5626
148595,59795
